In_Apple_Serial_Nr	Item_Name	Item_Value	Item_Modifier
FHLZK1DSMLDL	Eng_Project_Cd 	N146B	Header
FHLZK1DSMLDL	Business Category	AC	Header
FHLZK1DSMLDL	New Buy	Y	Header
FHLZK1DSMLDL	L2_Vendor_Cd 	FQW	Header
FHLZK1DSMLDL	Input_TS	10/21/2019	Header
FHLZK1DSMLDL	Output_TS	10/22/2019	Header
FHLZK1DSMLDL	In_Apple_Part_Id 	A2095	Header
FHLZK1DSMLDL	SVC_FATP_yield	Y	Header
FHLZK1DSMLDL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK1DSMLDL	ALL TEST PASSED	Y	T0C0R0
FH7ZD56RMLTK	Commodity_Cd 	Watch	Header
FH7ZD56RMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD56RMLTK	Business Category	AC	Header
FH7ZD56RMLTK	New Buy	Y	Header
FH7ZD56RMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD56RMLTK	Input_TS	09/10/2019	Header
FH7ZD56RMLTK	Output_TS	09/11/2019	Header
FH7ZD56RMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD56RMLTK	SVC_FATP_yield	Y	Header
FH7ZD56RMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD56RMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD56UMLTK	Commodity_Cd 	Watch	Header
FH7ZD56UMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD56UMLTK	Business Category	AC	Header
FH7ZD56UMLTK	New Buy	Y	Header
FH7ZD56UMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD56UMLTK	Input_TS	09/10/2019	Header
FH7ZD56UMLTK	Output_TS	09/11/2019	Header
FH7ZD56UMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD56UMLTK	SVC_FATP_yield	Y	Header
FH7ZD56UMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD56UMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD56ZMLTK	Commodity_Cd 	Watch	Header
FH7ZD56ZMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD56ZMLTK	Business Category	AC	Header
FH7ZD56ZMLTK	New Buy	Y	Header
FH7ZD56ZMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD56ZMLTK	Input_TS	09/10/2019	Header
FH7ZD56ZMLTK	Output_TS	09/11/2019	Header
FH7ZD56ZMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD56ZMLTK	SVC_FATP_yield	Y	Header
FH7ZD56ZMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD56ZMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD570MLTK	Commodity_Cd 	Watch	Header
FH7ZD570MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD570MLTK	Business Category	AC	Header
FH7ZD570MLTK	New Buy	Y	Header
FH7ZD570MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD570MLTK	Input_TS	09/10/2019	Header
FH7ZD570MLTK	Output_TS	09/11/2019	Header
FH7ZD570MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD570MLTK	SVC_FATP_yield	Y	Header
FH7ZD570MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD570MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD578MLTK	Commodity_Cd 	Watch	Header
FH7ZD578MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD578MLTK	Business Category	AC	Header
FH7ZD578MLTK	New Buy	Y	Header
FH7ZD578MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD578MLTK	Input_TS	09/10/2019	Header
FH7ZD578MLTK	Output_TS	09/11/2019	Header
FH7ZD578MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD578MLTK	SVC_FATP_yield	Y	Header
FH7ZD578MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD578MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD579MLTK	Commodity_Cd 	Watch	Header
FH7ZD579MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD579MLTK	Business Category	AC	Header
FH7ZD579MLTK	New Buy	Y	Header
FH7ZD579MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD579MLTK	Input_TS	09/10/2019	Header
FH7ZD579MLTK	Output_TS	09/11/2019	Header
FH7ZD579MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD579MLTK	SVC_FATP_yield	Y	Header
FH7ZD579MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD579MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57AMLTK	Commodity_Cd 	Watch	Header
FH7ZD57AMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57AMLTK	Business Category	AC	Header
FH7ZD57AMLTK	New Buy	Y	Header
FH7ZD57AMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57AMLTK	Input_TS	09/10/2019	Header
FH7ZD57AMLTK	Output_TS	09/11/2019	Header
FH7ZD57AMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57AMLTK	SVC_FATP_yield	Y	Header
FH7ZD57AMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57AMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57BMLTK	Commodity_Cd 	Watch	Header
FH7ZD57BMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57BMLTK	Business Category	AC	Header
FH7ZD57BMLTK	New Buy	Y	Header
FH7ZD57BMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57BMLTK	Input_TS	09/10/2019	Header
FH7ZD57BMLTK	Output_TS	09/11/2019	Header
FH7ZD57BMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57BMLTK	SVC_FATP_yield	Y	Header
FH7ZD57BMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57BMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57CMLTK	Commodity_Cd 	Watch	Header
FH7ZD57CMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57CMLTK	Business Category	AC	Header
FH7ZD57CMLTK	New Buy	Y	Header
FH7ZD57CMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57CMLTK	Input_TS	09/10/2019	Header
FH7ZD57CMLTK	Output_TS	09/11/2019	Header
FH7ZD57CMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57CMLTK	SVC_FATP_yield	Y	Header
FH7ZD57CMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57CMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57EMLTK	Commodity_Cd 	Watch	Header
FH7ZD57EMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57EMLTK	Business Category	AC	Header
FH7ZD57EMLTK	New Buy	Y	Header
FH7ZD57EMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57EMLTK	Input_TS	09/10/2019	Header
FH7ZD57EMLTK	Output_TS	09/11/2019	Header
FH7ZD57EMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57EMLTK	SVC_FATP_yield	Y	Header
FH7ZD57EMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57EMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57HMLTK	Commodity_Cd 	Watch	Header
FH7ZD57HMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57HMLTK	Business Category	AC	Header
FH7ZD57HMLTK	New Buy	Y	Header
FH7ZD57HMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57HMLTK	Input_TS	09/10/2019	Header
FH7ZD57HMLTK	Output_TS	09/11/2019	Header
FH7ZD57HMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57HMLTK	SVC_FATP_yield	Y	Header
FH7ZD57HMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57HMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57JMLTK	Commodity_Cd 	Watch	Header
FH7ZD57JMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57JMLTK	Business Category	AC	Header
FH7ZD57JMLTK	New Buy	Y	Header
FH7ZD57JMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57JMLTK	Input_TS	09/10/2019	Header
FH7ZD57JMLTK	Output_TS	09/11/2019	Header
FH7ZD57JMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57JMLTK	SVC_FATP_yield	Y	Header
FH7ZD57JMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57JMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57NMLTK	Commodity_Cd 	Watch	Header
FH7ZD57NMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57NMLTK	Business Category	AC	Header
FH7ZD57NMLTK	New Buy	Y	Header
FH7ZD57NMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57NMLTK	Input_TS	09/10/2019	Header
FH7ZD57NMLTK	Output_TS	09/11/2019	Header
FH7ZD57NMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57NMLTK	SVC_FATP_yield	Y	Header
FH7ZD57NMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57NMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57SMLTK	Commodity_Cd 	Watch	Header
FH7ZD57SMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57SMLTK	Business Category	AC	Header
FH7ZD57SMLTK	New Buy	Y	Header
FH7ZD57SMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57SMLTK	Input_TS	09/10/2019	Header
FH7ZD57SMLTK	Output_TS	09/11/2019	Header
FH7ZD57SMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57SMLTK	SVC_FATP_yield	Y	Header
FH7ZD57SMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57SMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57WMLTK	Commodity_Cd 	Watch	Header
FH7ZD57WMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57WMLTK	Business Category	AC	Header
FH7ZD57WMLTK	New Buy	Y	Header
FH7ZD57WMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57WMLTK	Input_TS	09/10/2019	Header
FH7ZD57WMLTK	Output_TS	09/11/2019	Header
FH7ZD57WMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57WMLTK	SVC_FATP_yield	Y	Header
FH7ZD57WMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57WMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD57XMLTK	Commodity_Cd 	Watch	Header
FH7ZD57XMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57XMLTK	Business Category	AC	Header
FH7ZD57XMLTK	New Buy	Y	Header
FH7ZD57XMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57XMLTK	Input_TS	09/10/2019	Header
FH7ZD57XMLTK	Output_TS	09/11/2019	Header
FH7ZD57XMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57XMLTK	SVC_FATP_yield	Y	Header
FH7ZD57XMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57XMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD580MLTK	Commodity_Cd 	Watch	Header
FH7ZD580MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD580MLTK	Business Category	AC	Header
FH7ZD580MLTK	New Buy	Y	Header
FH7ZD580MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD580MLTK	Input_TS	09/10/2019	Header
FH7ZD580MLTK	Output_TS	09/11/2019	Header
FH7ZD580MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD580MLTK	SVC_FATP_yield	Y	Header
FH7ZD580MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD580MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD581MLTK	Commodity_Cd 	Watch	Header
FH7ZD581MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD581MLTK	Business Category	AC	Header
FH7ZD581MLTK	New Buy	Y	Header
FH7ZD581MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD581MLTK	Input_TS	09/10/2019	Header
FH7ZD581MLTK	Output_TS	09/11/2019	Header
FH7ZD581MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD581MLTK	SVC_FATP_yield	Y	Header
FH7ZD581MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD581MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD585MLTK	Commodity_Cd 	Watch	Header
FH7ZD585MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD585MLTK	Business Category	AC	Header
FH7ZD585MLTK	New Buy	Y	Header
FH7ZD585MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD585MLTK	Input_TS	09/10/2019	Header
FH7ZD585MLTK	Output_TS	09/11/2019	Header
FH7ZD585MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD585MLTK	SVC_FATP_yield	Y	Header
FH7ZD585MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD585MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD589MLTK	Commodity_Cd 	Watch	Header
FH7ZD589MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD589MLTK	Business Category	AC	Header
FH7ZD589MLTK	New Buy	Y	Header
FH7ZD589MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD589MLTK	Input_TS	09/10/2019	Header
FH7ZD589MLTK	Output_TS	09/11/2019	Header
FH7ZD589MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD589MLTK	SVC_FATP_yield	Y	Header
FH7ZD589MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD589MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58AMLTK	Commodity_Cd 	Watch	Header
FH7ZD58AMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58AMLTK	Business Category	AC	Header
FH7ZD58AMLTK	New Buy	Y	Header
FH7ZD58AMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58AMLTK	Input_TS	09/10/2019	Header
FH7ZD58AMLTK	Output_TS	09/11/2019	Header
FH7ZD58AMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58AMLTK	SVC_FATP_yield	Y	Header
FH7ZD58AMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58AMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58BMLTK	Commodity_Cd 	Watch	Header
FH7ZD58BMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58BMLTK	Business Category	AC	Header
FH7ZD58BMLTK	New Buy	Y	Header
FH7ZD58BMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58BMLTK	Input_TS	09/10/2019	Header
FH7ZD58BMLTK	Output_TS	09/11/2019	Header
FH7ZD58BMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58BMLTK	SVC_FATP_yield	Y	Header
FH7ZD58BMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58BMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58CMLTK	Commodity_Cd 	Watch	Header
FH7ZD58CMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58CMLTK	Business Category	AC	Header
FH7ZD58CMLTK	New Buy	Y	Header
FH7ZD58CMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58CMLTK	Input_TS	09/10/2019	Header
FH7ZD58CMLTK	Output_TS	09/11/2019	Header
FH7ZD58CMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58CMLTK	SVC_FATP_yield	Y	Header
FH7ZD58CMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58CMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58GMLTK	Commodity_Cd 	Watch	Header
FH7ZD58GMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58GMLTK	Business Category	AC	Header
FH7ZD58GMLTK	New Buy	Y	Header
FH7ZD58GMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58GMLTK	Input_TS	09/10/2019	Header
FH7ZD58GMLTK	Output_TS	09/11/2019	Header
FH7ZD58GMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58GMLTK	SVC_FATP_yield	Y	Header
FH7ZD58GMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58GMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58HMLTK	Commodity_Cd 	Watch	Header
FH7ZD58HMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58HMLTK	Business Category	AC	Header
FH7ZD58HMLTK	New Buy	Y	Header
FH7ZD58HMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58HMLTK	Input_TS	09/10/2019	Header
FH7ZD58HMLTK	Output_TS	09/11/2019	Header
FH7ZD58HMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58HMLTK	SVC_FATP_yield	Y	Header
FH7ZD58HMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58HMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58RMLTK	Commodity_Cd 	Watch	Header
FH7ZD58RMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58RMLTK	Business Category	AC	Header
FH7ZD58RMLTK	New Buy	Y	Header
FH7ZD58RMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58RMLTK	Input_TS	09/10/2019	Header
FH7ZD58RMLTK	Output_TS	09/11/2019	Header
FH7ZD58RMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58RMLTK	SVC_FATP_yield	Y	Header
FH7ZD58RMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58RMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58SMLTK	Commodity_Cd 	Watch	Header
FH7ZD58SMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58SMLTK	Business Category	AC	Header
FH7ZD58SMLTK	New Buy	Y	Header
FH7ZD58SMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58SMLTK	Input_TS	09/10/2019	Header
FH7ZD58SMLTK	Output_TS	09/11/2019	Header
FH7ZD58SMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58SMLTK	SVC_FATP_yield	Y	Header
FH7ZD58SMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58SMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58UMLTK	Commodity_Cd 	Watch	Header
FH7ZD58UMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58UMLTK	Business Category	AC	Header
FH7ZD58UMLTK	New Buy	Y	Header
FH7ZD58UMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58UMLTK	Input_TS	09/10/2019	Header
FH7ZD58UMLTK	Output_TS	09/11/2019	Header
FH7ZD58UMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58UMLTK	SVC_FATP_yield	Y	Header
FH7ZD58UMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58UMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58VMLTK	Commodity_Cd 	Watch	Header
FH7ZD58VMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58VMLTK	Business Category	AC	Header
FH7ZD58VMLTK	New Buy	Y	Header
FH7ZD58VMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58VMLTK	Input_TS	09/10/2019	Header
FH7ZD58VMLTK	Output_TS	09/11/2019	Header
FH7ZD58VMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58VMLTK	SVC_FATP_yield	Y	Header
FH7ZD58VMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58VMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58XMLTK	Commodity_Cd 	Watch	Header
FH7ZD58XMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58XMLTK	Business Category	AC	Header
FH7ZD58XMLTK	New Buy	Y	Header
FH7ZD58XMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58XMLTK	Input_TS	09/10/2019	Header
FH7ZD58XMLTK	Output_TS	09/11/2019	Header
FH7ZD58XMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58XMLTK	SVC_FATP_yield	Y	Header
FH7ZD58XMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58XMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD58ZMLTK	Commodity_Cd 	Watch	Header
FH7ZD58ZMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD58ZMLTK	Business Category	AC	Header
FH7ZD58ZMLTK	New Buy	Y	Header
FH7ZD58ZMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD58ZMLTK	Input_TS	09/10/2019	Header
FH7ZD58ZMLTK	Output_TS	09/11/2019	Header
FH7ZD58ZMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD58ZMLTK	SVC_FATP_yield	Y	Header
FH7ZD58ZMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD58ZMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD597MLTK	Commodity_Cd 	Watch	Header
FH7ZD597MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD597MLTK	Business Category	AC	Header
FH7ZD597MLTK	New Buy	Y	Header
FH7ZD597MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD597MLTK	Input_TS	09/10/2019	Header
FH7ZD597MLTK	Output_TS	09/11/2019	Header
FH7ZD597MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD597MLTK	SVC_FATP_yield	Y	Header
FH7ZD597MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD597MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD599MLTK	Commodity_Cd 	Watch	Header
FH7ZD599MLTK	Eng_Project_Cd 	N144S	Header
FH7ZD599MLTK	Business Category	AC	Header
FH7ZD599MLTK	New Buy	Y	Header
FH7ZD599MLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD599MLTK	Input_TS	09/10/2019	Header
FH7ZD599MLTK	Output_TS	09/11/2019	Header
FH7ZD599MLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD599MLTK	SVC_FATP_yield	Y	Header
FH7ZD599MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD599MLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59CMLTK	Commodity_Cd 	Watch	Header
FH7ZD59CMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59CMLTK	Business Category	AC	Header
FH7ZD59CMLTK	New Buy	Y	Header
FH7ZD59CMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59CMLTK	Input_TS	09/10/2019	Header
FH7ZD59CMLTK	Output_TS	09/11/2019	Header
FH7ZD59CMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59CMLTK	SVC_FATP_yield	Y	Header
FH7ZD59CMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59CMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59HMLTK	Commodity_Cd 	Watch	Header
FH7ZD59HMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59HMLTK	Business Category	AC	Header
FH7ZD59HMLTK	New Buy	Y	Header
FH7ZD59HMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59HMLTK	Input_TS	09/10/2019	Header
FH7ZD59HMLTK	Output_TS	09/11/2019	Header
FH7ZD59HMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59HMLTK	SVC_FATP_yield	Y	Header
FH7ZD59HMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59HMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59KMLTK	Commodity_Cd 	Watch	Header
FH7ZD59KMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59KMLTK	Business Category	AC	Header
FH7ZD59KMLTK	New Buy	Y	Header
FH7ZD59KMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59KMLTK	Input_TS	09/10/2019	Header
FH7ZD59KMLTK	Output_TS	09/11/2019	Header
FH7ZD59KMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59KMLTK	SVC_FATP_yield	Y	Header
FH7ZD59KMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59KMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59MMLTK	Commodity_Cd 	Watch	Header
FH7ZD59MMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59MMLTK	Business Category	AC	Header
FH7ZD59MMLTK	New Buy	Y	Header
FH7ZD59MMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59MMLTK	Input_TS	09/10/2019	Header
FH7ZD59MMLTK	Output_TS	09/11/2019	Header
FH7ZD59MMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59MMLTK	SVC_FATP_yield	Y	Header
FH7ZD59MMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59MMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59NMLTK	Commodity_Cd 	Watch	Header
FH7ZD59NMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59NMLTK	Business Category	AC	Header
FH7ZD59NMLTK	New Buy	Y	Header
FH7ZD59NMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59NMLTK	Input_TS	09/10/2019	Header
FH7ZD59NMLTK	Output_TS	09/11/2019	Header
FH7ZD59NMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59NMLTK	SVC_FATP_yield	Y	Header
FH7ZD59NMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59NMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59PMLTK	Commodity_Cd 	Watch	Header
FH7ZD59PMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59PMLTK	Business Category	AC	Header
FH7ZD59PMLTK	New Buy	Y	Header
FH7ZD59PMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59PMLTK	Input_TS	09/10/2019	Header
FH7ZD59PMLTK	Output_TS	09/11/2019	Header
FH7ZD59PMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59PMLTK	SVC_FATP_yield	Y	Header
FH7ZD59PMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59PMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59QMLTK	Commodity_Cd 	Watch	Header
FH7ZD59QMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59QMLTK	Business Category	AC	Header
FH7ZD59QMLTK	New Buy	Y	Header
FH7ZD59QMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59QMLTK	Input_TS	09/10/2019	Header
FH7ZD59QMLTK	Output_TS	09/11/2019	Header
FH7ZD59QMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59QMLTK	SVC_FATP_yield	Y	Header
